epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1536.48,1.19022,1.72721,1.01489,1.1289,0.46217,0.42359,0.43058,0.24546,0.42527,0.41864,0.4258,0.22054,1.83755,2.82038,2.09152,1.70733,0.000618489,0.000618489,0.000618489
90,1553.55,1.18257,1.6985,0.97692,1.13201,0.71795,0.47524,0.5048,0.2785,0.64405,0.45099,0.46341,0.24158,1.93096,2.82022,2.04834,1.78405,0.000615301,0.000615301,0.000615301
91,1570.94,1.2022,1.69931,0.99461,1.1352,0.71925,0.33602,0.44332,0.23656,0.74059,0.39898,0.46545,0.23088,1.87699,2.83794,2.10058,1.74094,0.000612088,0.000612088,0.000612088
92,1587.93,1.16738,1.69102,0.94055,1.12488,0.61837,0.37036,0.41076,0.24157,0.45193,0.4285,0.44026,0.22329,1.95462,2.79925,2.24686,1.80886,0.000608851,0.000608851,0.000608851
93,1604.94,1.16421,1.71186,0.96154,1.13232,0.55374,0.42742,0.46818,0.25216,0.49995,0.40213,0.43807,0.23193,1.92777,2.83861,2.12675,1.76324,0.00060559,0.00060559,0.00060559
94,1621.99,1.1585,1.67332,0.95073,1.10975,0.46538,0.49984,0.44652,0.25657,0.42638,0.48771,0.43016,0.21283,1.97637,3.05493,2.1968,1.87911,0.000602305,0.000602305,0.000602305
95,1638.95,1.18664,1.67226,0.95083,1.11238,0.48305,0.52592,0.48879,0.25507,0.443,0.47285,0.44065,0.23671,1.95882,2.87793,2.00183,1.8876,0.000598996,0.000598996,0.000598996
96,1655.96,1.16517,1.63505,0.95993,1.11341,0.46008,0.33042,0.31964,0.19583,0.49192,0.35489,0.32282,0.17703,1.99564,2.89666,2.4476,1.85647,0.000595665,0.000595665,0.000595665
97,1672.94,1.16823,1.73336,0.96181,1.12156,0.53692,0.48566,0.4645,0.25412,0.50444,0.46961,0.45275,0.22944,1.93371,2.89151,2.06651,1.8183,0.00059231,0.00059231,0.00059231
98,1689.89,1.15596,1.63959,0.91952,1.10635,0.45637,0.3739,0.40516,0.22554,0.44407,0.44282,0.43974,0.2252,1.92016,2.94926,2.34948,1.84209,0.000588933,0.000588933,0.000588933
99,1706.81,1.12523,1.6322,0.9131,1.10346,0.70644,0.35833,0.41435,0.2295,0.67336,0.34722,0.3834,0.20225,1.92611,2.84538,2.18611,1.81595,0.000585535,0.000585535,0.000585535
