epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
257,4141.79,0.75454,1.06768,0.51331,0.89023,0.66742,0.48463,0.47219,0.28334,0.61266,0.45624,0.46177,0.25913,2.01381,4.20061,2.35528,1.57142,0.000119349,0.000119349,0.000119349
258,4157.72,0.76053,1.05665,0.51839,0.90192,0.61924,0.48426,0.49954,0.28819,0.57421,0.4662,0.44698,0.25542,2.02675,4.12786,2.3273,1.58107,0.000116811,0.000116811,0.000116811
259,4173.74,0.75011,1.08168,0.51203,0.89686,0.63051,0.46036,0.4977,0.29213,0.6112,0.45231,0.47064,0.2486,2.10833,4.14045,2.53373,1.61906,0.000114273,0.000114273,0.000114273
260,4189.85,0.76456,1.08475,0.51416,0.89836,0.51051,0.49929,0.51723,0.32401,0.47446,0.48031,0.49068,0.27267,2.09698,4.16977,2.44248,1.60107,0.000111736,0.000111736,0.000111736
261,4205.89,0.73204,1.06381,0.50808,0.89479,0.65534,0.46864,0.51676,0.3202,0.62763,0.41852,0.49283,0.27735,2.08204,4.08327,2.39736,1.55903,0.000109198,0.000109198,0.000109198
262,4221.92,0.74023,1.04398,0.50267,0.89352,0.6916,0.48176,0.50576,0.31537,0.74083,0.39523,0.49065,0.28777,2.07753,4.09483,2.33301,1.59194,0.00010666,0.00010666,0.00010666
263,4237.96,0.73849,1.05408,0.50567,0.89102,0.64028,0.47982,0.5089,0.29637,0.58304,0.47696,0.48192,0.26746,2.03663,4.11015,2.3197,1.58482,0.000104123,0.000104123,0.000104123
264,4253.94,0.72819,1.07378,0.50075,0.89221,0.68268,0.48662,0.5246,0.31461,0.63903,0.46666,0.49339,0.27491,2.08539,4.19666,2.33729,1.59475,0.000101585,0.000101585,0.000101585
265,4269.94,0.75272,1.06503,0.51526,0.89766,0.69688,0.45534,0.51322,0.29389,0.61234,0.45758,0.47737,0.26146,2.08596,4.13491,2.29011,1.60256,9.90472e-05,9.90472e-05,9.90472e-05
266,4286.05,0.74277,1.06891,0.51008,0.89469,0.74231,0.49559,0.53785,0.31681,0.69063,0.43153,0.50564,0.28942,2.02857,3.94268,2.21819,1.58321,9.65095e-05,9.65095e-05,9.65095e-05
267,4302.17,0.7176,1.02147,0.48991,0.88928,0.70682,0.46343,0.51194,0.32231,0.66208,0.43148,0.50503,0.28433,2.02525,3.95805,2.35916,1.56725,9.39718e-05,9.39718e-05,9.39718e-05
268,4318.21,0.74641,1.03398,0.49653,0.89004,0.67505,0.46835,0.4885,0.31037,0.65113,0.43812,0.49486,0.28857,2.01425,4.07198,2.38668,1.54883,9.14341e-05,9.14341e-05,9.14341e-05
269,4334.21,0.72101,1.02126,0.49882,0.8893,0.68577,0.47235,0.4893,0.31069,0.65174,0.43823,0.47556,0.28159,2.00933,3.91706,2.30413,1.54102,8.88964e-05,8.88964e-05,8.88964e-05
270,4350.14,0.73483,1.06012,0.49754,0.88722,0.67948,0.4809,0.51225,0.32924,0.61283,0.48414,0.4985,0.28678,1.99393,4.05364,2.36233,1.54831,8.63587e-05,8.63587e-05,8.63587e-05
271,4366.28,0.73106,1.03448,0.49614,0.89055,0.70241,0.48006,0.51101,0.32303,0.64769,0.44258,0.50975,0.29332,1.96862,3.97934,2.47308,1.53722,8.3821e-05,8.3821e-05,8.3821e-05
272,4382.29,0.72875,1.02888,0.49603,0.89365,0.63559,0.50105,0.50986,0.29599,0.58697,0.4714,0.48251,0.27351,2.05025,4.09448,2.48101,1.56447,8.12833e-05,8.12833e-05,8.12833e-05
273,4398.22,0.72201,1.01728,0.49632,0.88835,0.66972,0.46849,0.49549,0.27913,0.55274,0.44537,0.46892,0.25769,2.02877,4.06884,2.47038,1.56323,7.87456e-05,7.87456e-05,7.87456e-05
274,4414.19,0.7404,1.04722,0.50029,0.89286,0.59463,0.53749,0.5003,0.28101,0.54825,0.47699,0.47312,0.26558,2.06252,4.09964,2.44049,1.58768,7.62079e-05,7.62079e-05,7.62079e-05
275,4430.25,0.72287,1.03337,0.49175,0.88205,0.60163,0.55357,0.52092,0.30228,0.55188,0.50368,0.49001,0.27565,2.04391,4.04661,2.41187,1.55809,7.36702e-05,7.36702e-05,7.36702e-05
276,4446.26,0.72649,1.02385,0.49134,0.8846,0.68759,0.52363,0.52475,0.30887,0.62812,0.48029,0.48767,0.2771,2.0555,4.02754,2.36599,1.5637,7.11325e-05,7.11325e-05,7.11325e-05
277,4462.39,0.7291,1.03159,0.49428,0.89182,0.69063,0.4991,0.52132,0.27225,0.613,0.46302,0.50574,0.25603,2.07462,4.11159,2.45101,1.59225,6.85948e-05,6.85948e-05,6.85948e-05
278,4478.43,0.70491,1.01088,0.4908,0.88579,0.6743,0.49566,0.51127,0.26772,0.71373,0.4304,0.50209,0.25531,2.05864,4.14464,2.48619,1.59664,6.60571e-05,6.60571e-05,6.60571e-05
279,4494.5,0.72135,1.02669,0.49395,0.88369,0.66657,0.48897,0.52248,0.27943,0.71859,0.43977,0.50468,0.25673,2.06042,4.07655,2.39627,1.58488,6.35194e-05,6.35194e-05,6.35194e-05
280,4510.53,0.69801,1.01307,0.48423,0.88647,0.59004,0.43817,0.47789,0.26256,0.70215,0.43766,0.4995,0.25848,2.11189,4.11098,2.44284,1.62209,6.09817e-05,6.09817e-05,6.09817e-05
281,4526.63,0.7028,0.99409,0.47603,0.88537,0.64794,0.50397,0.52423,0.27602,0.59679,0.45968,0.48265,0.26768,2.10201,4.06657,2.48331,1.62884,5.8444e-05,5.8444e-05,5.8444e-05
282,4542.75,0.73126,1.02977,0.49785,0.89221,0.64086,0.50563,0.50511,0.26666,0.60798,0.47157,0.46921,0.25485,2.12352,4.11068,2.50056,1.64221,5.59063e-05,5.59063e-05,5.59063e-05
283,4558.83,0.70987,1.03194,0.49407,0.88694,0.64952,0.5222,0.51665,0.27043,0.63104,0.4951,0.49207,0.2593,2.12946,4.05295,2.42266,1.65082,5.33686e-05,5.33686e-05,5.33686e-05
284,4574.89,0.70369,0.99924,0.47792,0.88637,0.63689,0.53204,0.5123,0.27648,0.62302,0.49671,0.48982,0.26551,2.13352,4.02344,2.48804,1.63617,5.08309e-05,5.08309e-05,5.08309e-05
285,4590.95,0.69368,0.98359,0.47578,0.88127,0.6398,0.52193,0.50401,0.2754,0.63402,0.47758,0.48254,0.25996,2.14851,4.05837,2.56607,1.63091,4.82932e-05,4.82932e-05,4.82932e-05
286,4607.16,0.72056,1.06136,0.4908,0.88888,0.62741,0.48632,0.48762,0.27428,0.61831,0.45726,0.4651,0.25545,2.14737,4.0541,2.59358,1.64053,4.57555e-05,4.57555e-05,4.57555e-05
287,4623.18,0.7004,1.02334,0.48248,0.88611,0.63951,0.52595,0.4924,0.27107,0.63465,0.47816,0.4822,0.25929,2.14976,4.02008,2.56447,1.62764,4.32178e-05,4.32178e-05,4.32178e-05
288,4639.28,0.68024,1.00183,0.4687,0.88247,0.6439,0.51531,0.49181,0.27432,0.63974,0.47449,0.47753,0.26207,2.15884,4.07006,2.51213,1.63136,4.06801e-05,4.06801e-05,4.06801e-05
289,4655.31,0.68655,0.99155,0.47354,0.8762,0.56424,0.49017,0.49956,0.27899,0.52579,0.46702,0.47452,0.26374,2.13215,4.08429,2.43225,1.61148,3.81424e-05,3.81424e-05,3.81424e-05
290,4671.42,0.69654,0.98701,0.47381,0.88556,0.59725,0.48447,0.51362,0.29254,0.54245,0.45895,0.49457,0.27723,2.09379,4.0764,2.44575,1.6064,3.56047e-05,3.56047e-05,3.56047e-05
291,4689.34,0.70218,0.94455,0.46426,0.88387,0.52843,0.52649,0.49506,0.26971,0.49461,0.47282,0.46621,0.24676,2.12038,4.16092,2.42897,1.65765,3.3067e-05,3.3067e-05,3.3067e-05
292,4705.8,0.69549,0.95862,0.4627,0.88484,0.69138,0.48716,0.49581,0.27592,0.50702,0.48618,0.47139,0.25966,2.13892,4.17071,2.50504,1.65663,3.05293e-05,3.05293e-05,3.05293e-05
293,4721.79,0.68424,0.95665,0.46453,0.87493,0.57741,0.49702,0.50258,0.27609,0.52473,0.48647,0.48242,0.26935,2.12248,4.13594,2.52152,1.63373,2.79916e-05,2.79916e-05,2.79916e-05
294,4737.79,0.68705,0.94349,0.4579,0.87893,0.53772,0.52569,0.49737,0.28203,0.44605,0.4885,0.46647,0.27095,2.11817,4.12498,2.50699,1.62435,2.54539e-05,2.54539e-05,2.54539e-05
295,4753.79,0.67791,0.96355,0.45385,0.87562,0.58857,0.48285,0.49706,0.28366,0.52403,0.43935,0.47308,0.27164,2.10531,4.14514,2.47089,1.61651,2.29162e-05,2.29162e-05,2.29162e-05
296,4769.83,0.67532,0.92694,0.44615,0.87824,0.56795,0.46088,0.51005,0.28896,0.45016,0.4831,0.48382,0.27529,2.10118,4.13969,2.50238,1.61184,2.03785e-05,2.03785e-05,2.03785e-05
297,4785.79,0.67198,0.9497,0.45005,0.87042,0.57892,0.4614,0.49738,0.28535,0.5328,0.42715,0.47933,0.27128,2.10185,4.13107,2.49112,1.61005,1.78408e-05,1.78408e-05,1.78408e-05
298,4801.84,0.66265,0.94489,0.4469,0.86864,0.72009,0.43565,0.49903,0.27964,0.68361,0.40728,0.48138,0.26316,2.11269,4.13406,2.52283,1.60984,1.53031e-05,1.53031e-05,1.53031e-05
299,4817.89,0.66352,0.95465,0.44488,0.86841,0.52592,0.47108,0.48939,0.26655,0.47152,0.44504,0.47235,0.25555,2.10094,4.152,2.52212,1.59346,1.27654e-05,1.27654e-05,1.27654e-05
300,4833.84,0.66227,0.91556,0.44091,0.872,0.53453,0.471,0.48956,0.26947,0.49069,0.44263,0.47196,0.25731,2.10707,4.13911,2.54182,1.59558,1.02277e-05,1.02277e-05,1.02277e-05
